2017-02-08 15:27:41, 165.50, 21.6
2017-02-08 15:27:42, 166.97, 21.6
2017-02-08 15:27:43, 166.97, 21.6
2017-02-08 15:27:44, 166.12, 21.6
2017-02-08 15:27:45, 166.12, 21.6
2017-02-08 15:27:46, 166.12, 21.6
2017-02-08 15:27:47, 167.60, 21.6
2017-02-08 15:27:48, 167.60, 21.6
2017-02-08 15:27:49, 167.60, 21.6
2017-02-08 15:27:50, 167.60, 21.6
2017-02-08 15:27:51, 167.60, 21.6
2017-02-08 15:32:13, 165.50, 21.7
2017-02-08 15:32:13, 165.50, 21.6
2017-02-08 15:32:13, 166.34, 21.6
2017-02-08 15:32:13, 165.50, 21.6
2017-02-08 15:32:13, 165.50, 21.6
2017-02-08 15:32:13, 165.50, 21.6
2017-02-08 15:32:13, 165.50, 21.6
2017-02-08 15:32:13, 165.50, 21.6
2017-02-08 15:32:14, 165.50, 21.6
2017-02-08 15:32:15, 165.50, 21.6
2017-02-08 15:32:16, 166.12, 21.6
2017-02-08 15:32:17, 166.12, 21.6
2017-02-08 15:32:18, 166.12, 21.6
2017-02-08 15:32:19, 167.60, 21.6
2017-02-08 15:32:20, 166.12, 21.6
2017-02-08 15:32:21, 166.97, 21.6
2017-02-08 15:32:22, 166.97, 21.6
2017-02-08 15:32:23, 166.12, 21.6
2017-02-08 15:32:24, 166.97, 21.6
2017-02-08 15:32:25, 166.97, 21.6
2017-02-08 15:32:26, 164.65, 21.6
2017-02-08 15:32:27, 165.50, 21.6
2017-02-08 15:32:28, 165.50, 21.6
2017-02-08 15:32:29, 166.34, 21.6
2017-02-08 15:32:30, 165.50, 21.6
2017-02-08 15:32:31, 166.12, 21.6
2017-02-08 15:32:32, 166.97, 21.6
2017-02-08 15:32:33, 166.97, 21.6
2017-02-08 15:32:34, 166.12, 21.6
2017-02-08 15:32:35, 166.12, 21.6
2017-02-08 15:32:36, 166.12, 21.6
2017-02-08 15:32:37, 167.60, 21.6
2017-02-08 15:32:38, 167.60, 21.6
2017-02-08 15:32:39, 167.60, 21.6
2017-02-08 15:32:40, 169.09, 21.6
2017-02-08 15:32:41, 168.24, 21.6
2017-02-08 15:32:42, 168.24, 21.6
2017-02-08 15:32:43, 168.24, 21.6
2017-02-08 15:32:44, 168.24, 21.6
2017-02-08 15:32:45, 166.75, 21.6
2017-02-08 15:32:46, 166.75, 21.6
2017-02-08 15:32:47, 166.12, 21.6
2017-02-08 15:32:48, 166.12, 21.6
2017-02-08 15:32:49, 167.60, 21.6
2017-02-08 15:32:50, 166.75, 21.6
2017-02-08 15:32:51, 168.24, 21.6
2017-02-08 15:32:52, 168.24, 21.6
2017-02-08 15:32:53, 168.24, 21.6
2017-02-08 15:32:54, 168.24, 21.6
2017-02-08 15:32:55, 168.24, 21.6
2017-02-08 15:32:56, 168.24, 21.6
2017-02-08 15:32:57, 168.24, 21.6
2017-02-08 15:32:58, 168.24, 21.6
2017-02-08 15:32:59, 166.75, 21.6
2017-02-08 15:33:00, 166.75, 21.6
2017-02-08 15:33:01, 168.24, 21.6
2017-02-08 15:33:02, 167.60, 21.6
2017-02-08 15:33:03, 167.60, 21.6
2017-02-08 15:35:32, 162.79, 21.7
2017-02-08 15:35:32, 162.79, 21.6
2017-02-08 15:35:32, 162.79, 21.6
2017-02-08 15:35:32, 164.25, 21.6
2017-02-08 15:35:32, 164.25, 21.6
2017-02-08 15:35:32, 163.41, 21.6
2017-02-08 15:35:32, 163.41, 21.6
2017-02-08 15:35:32, 163.41, 21.6
2017-02-08 15:35:32, 164.25, 21.6
2017-02-08 15:35:32, 164.25, 21.6
2017-02-08 15:35:32, 163.41, 21.6
2017-02-08 15:35:32, 163.41, 21.6
2017-02-08 15:35:32, 164.25, 21.6
2017-02-08 15:35:33, 164.25, 21.6
2017-02-08 15:35:34, 164.25, 21.6
2017-02-08 15:35:35, 164.25, 21.6
2017-02-08 15:35:36, 162.79, 21.6
2017-02-08 15:35:37, 164.25, 21.6
2017-02-08 15:35:38, 164.25, 21.6
2017-02-08 15:35:39, 164.25, 21.6
2017-02-08 15:35:40, 164.25, 21.6
2017-02-08 15:35:41, 163.41, 21.6
2017-02-08 15:35:42, 164.87, 21.6
2017-02-08 15:35:43, 164.87, 21.6
2017-02-08 15:35:44, 164.87, 21.6
2017-02-08 15:35:45, 164.87, 21.6
2017-02-08 15:35:46, 164.87, 21.6
2017-02-08 15:35:47, 164.87, 21.6
2017-02-08 15:35:48, 163.41, 21.6
2017-02-08 15:35:49, 164.87, 21.6
2017-02-08 15:35:50, 164.87, 21.6
2017-02-08 15:35:51, 164.87, 21.6
2017-02-08 15:35:52, 164.87, 21.6
2017-02-08 15:35:53, 164.87, 21.6
2017-02-08 15:35:54, 165.50, 21.6
2017-02-08 15:35:55, 166.34, 21.6
2017-02-08 15:35:56, 166.34, 21.6
2017-02-08 15:35:57, 166.34, 21.6
2017-02-08 15:35:58, 165.50, 21.6
2017-02-08 15:35:59, 164.65, 21.6
2017-02-08 15:36:00, 166.97, 21.6
2017-02-08 15:36:01, 166.97, 21.6
2017-02-08 15:36:02, 165.50, 21.6
2017-02-08 15:36:03, 165.50, 21.6
2017-02-08 15:36:04, 164.87, 21.6
2017-02-08 15:36:05, 164.87, 21.6
2017-02-08 15:36:06, 164.87, 21.6
2017-02-08 15:36:07, 164.87, 21.6
2017-02-08 15:36:08, 164.87, 21.6
2017-02-08 15:36:09, 164.87, 21.6
2017-02-08 15:36:10, 163.41, 21.6
2017-02-08 15:36:11, 163.41, 21.6
2017-02-08 15:36:12, 164.25, 21.6
2017-02-08 15:36:13, 164.25, 21.6
2017-02-08 15:36:14, 164.25, 21.6
2017-02-08 15:36:15, 164.25, 21.6
2017-02-08 15:36:16, 163.41, 21.6
2017-02-08 15:36:17, 164.25, 21.6
2017-02-08 15:36:18, 164.25, 21.6
2017-02-08 15:36:19, 164.25, 21.6
2017-02-08 15:36:20, 164.87, 21.6
2017-02-08 15:36:21, 164.87, 21.6
2017-02-08 15:36:22, 164.87, 21.6
2017-02-08 15:36:23, 164.87, 21.6
2017-02-08 15:36:24, 164.87, 21.6
2017-02-08 15:36:25, 166.34, 21.6
2017-02-08 15:36:26, 165.50, 21.6
2017-02-08 15:36:27, 165.50, 21.6
2017-02-08 15:36:28, 165.50, 21.6
2017-02-08 15:36:29, 165.50, 21.6
2017-02-08 15:36:30, 165.50, 21.6
2017-02-08 15:36:31, 165.50, 21.6
2017-02-08 15:36:32, 166.97, 21.6
2017-02-08 15:36:33, 166.97, 21.6
2017-02-08 15:36:34, 166.97, 21.6
2017-02-08 15:36:35, 166.12, 21.6
2017-02-08 15:36:36, 166.12, 21.6
2017-02-08 15:36:37, 167.60, 21.6
2017-02-08 15:36:38, 166.75, 21.6
2017-02-08 15:36:39, 167.60, 21.6
2017-02-08 15:36:40, 167.60, 21.6
2017-02-08 15:36:41, 167.60, 21.6
2017-02-08 15:36:42, 166.12, 21.6
2017-02-08 15:36:43, 166.12, 21.6
2017-02-08 15:36:44, 166.12, 21.6
2017-02-08 15:36:45, 166.12, 21.6
2017-02-08 15:36:46, 167.60, 21.6
2017-02-08 15:36:47, 167.60, 21.6
2017-02-08 15:36:48, 167.60, 21.6
2017-02-08 15:36:49, 166.75, 21.6
2017-02-08 15:55:58, 165.50, 21.7
2017-02-08 15:55:58, 165.50, 21.6
2017-02-08 15:55:58, 165.50, 21.6
2017-02-08 15:55:58, 166.34, 21.6
2017-02-08 15:55:58, 165.50, 21.6
2017-02-08 15:55:58, 164.65, 21.6
2017-02-08 15:55:58, 165.50, 21.6
2017-02-08 15:55:58, 165.50, 21.7
2017-02-08 15:55:58, 165.50, 21.6
2017-02-08 15:55:58, 166.34, 21.6
2017-02-08 15:55:58, 164.03, 21.6
2017-02-08 15:55:59, 164.87, 21.6
2017-02-08 15:56:00, 164.87, 21.6
2017-02-08 15:56:01, 164.87, 21.6
2017-02-08 15:56:02, 166.34, 21.6
2017-02-08 15:56:03, 165.50, 21.6
2017-02-08 15:57:26, 165.50, 21.6
2017-02-08 15:57:26, 164.65, 21.6
2017-02-08 15:57:26, 165.50, 21.6
2017-02-08 15:57:26, 166.34, 21.6
2017-02-08 15:57:26, 166.34, 21.6
2017-02-08 15:57:26, 164.87, 21.6
2017-02-08 15:57:26, 164.87, 21.6
2017-02-08 15:57:26, 164.87, 21.6
2017-02-08 15:57:27, 164.87, 21.6
2017-02-08 15:57:28, 164.87, 21.6
2017-02-08 15:57:29, 165.72, 21.6
2017-02-08 15:57:30, 163.41, 21.6
2017-02-08 15:57:31, 164.87, 21.6
2017-02-08 15:57:32, 163.41, 21.6
2017-02-08 15:57:33, 163.41, 21.6
2017-02-08 15:57:34, 164.25, 21.6
2017-02-08 15:57:35, 162.79, 21.6
2017-02-08 15:57:36, 162.79, 21.6
2017-02-08 15:57:37, 162.79, 21.6
2017-02-08 15:57:38, 163.63, 21.6
2017-02-08 15:57:39, 163.63, 21.6
2017-02-08 15:57:40, 163.63, 21.6
2017-02-08 15:57:41, 162.79, 21.6
2017-02-08 15:57:42, 162.79, 21.6
2017-02-08 15:57:43, 162.79, 21.6
2017-02-08 15:57:44, 162.79, 21.6
